age,PhD,Master's,CS,Maths,Chem,Business,Management,Marketing,Bio,numJobs,numDegrees,avLengthJob,avLengthDegree,timeToFound,timeFromLastEd,timeFromFirstJob,timeFromLastJob,unemployedTime,simulJobs,success
13.610958904109566,0,0,0,0,0,0,0,0,0,3,0,7.221917808219132,0.0,0.0,0.0,28.832876712328698,0.0,7.986706849315048,2,1.0
35.77808219178087,0,1,0,0,0,0,0,0,0,8,2,2.072430571150562,3.5,13.0,8.0,19.41917808219182,0.0,0.5631561643835639,1,1.0
33.77808219178087,0,0,0,1,0,0,0,0,0,4,3,4.042692192529444,4.0,16.0,12.0,4.3333333333332575,0.0,0.5,2,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,1,0,0.7543304139530846,0.0,0.0,0.0,0.7543304139530846,0.0,0.0,1,1.0
30.863013698629857,0,1,0,0,0,0,0,0,0,13,3,2.3088508467354028,3.3333333333333335,19.084931506849216,11.084931506849216,8.084931506849216,0.0,5.552410958904087,3,1.0
52.77808219178087,0,0,0,0,0,0,0,0,0,4,2,7.5,5.0,30.0,30.0,30.0,0.0,0.0,1,1.0
36.77808219178087,1,0,0,0,0,0,0,0,0,3,2,5.141552511415512,3.5,15.0,12.0,12.671232876712338,0.0,0.0,2,1.0
36.77808219178087,1,0,0,0,1,0,0,0,0,2,2,3.2514821468673745,5.5,15.0,7.0,6.4180327868853055,0.0,1.5769999999999982,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,3,0,1.583788706739521,0.0,0.0,0.0,3.751366120218563,0.0,0.0,2,1.0
40.77808219178087,1,0,0,0,0,0,0,0,0,3,2,5.223744292237446,6.0,18.0,2.0,23.0,0.0,0.3219999999999992,1,1.0
47.77808219178087,0,0,0,0,0,1,0,0,0,16,11,5.343335953289909,3.090909090909091,40.0,23.0,4.0,0.0,0.0,7,1.0
32.77808219178087,1,0,0,0,0,0,0,0,0,5,3,1.9006841829478163,3.0,12.0,6.0,9.333333333333258,0.0,0.07499999999999929,2,1.0
56.77808219178087,0,0,0,0,0,0,0,0,0,6,2,5.930593607305923,4.0,40.0,36.0,40.58630136986312,0.0,0.7479999999999976,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,5,0,1.3666666666666516,0.0,0.0,0.0,7.8333333333332575,0.0,1.997499999999981,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,3,0,6.888052997978927,0.0,0.0,0.0,13.00045662100456,0.0,0.0,1,1.0
32.77808219178087,0,1,0,0,0,0,0,0,0,7,2,2.393475773421837,3.0,15.0,8.0,15.0,0.0,0.5890000000000022,2,1.0
43.77808219178087,0,1,0,0,0,0,0,0,0,8,2,5.885816677895065,4.226027397260282,20.0,13.547945205479436,20.0,0.0,0.0,2,1.0
42.77808219178087,0,1,0,0,0,0,0,0,0,6,2,3.2643835616438537,4.0,19.0,13.0,18.671232876712338,0.0,0.3249999999999993,2,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,1,0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,1,1.0
31.778082191780868,0,0,0,0,0,0,0,0,0,7,3,1.654697207874863,1.3333333333333333,11.0,10.0,12.0,0.0,0.8260000000000005,1,1.0
38.77808219178087,0,1,1,0,0,1,0,0,0,21,4,1.6231789519460693,2.3321917808219155,15.671232876712338,9.0,16.0,0.0,0.0,4,1.0
33.77808219178087,0,0,0,0,0,0,0,0,1,3,1,7.361566484517273,5.0,11.0,11.0,18.836065573770384,0.0,0.0,1,1.0
22.778082191780868,0,0,0,0,0,1,0,0,0,6,6,1.0417433939666505,1.8333333333333333,7.0,1.504109589041036,7.1666666666667425,0.0,0.4139999999999997,1,1.0
30.69315068493188,0,0,0,0,0,0,0,0,0,3,2,2.7777777777778283,4.0,13.915068493150784,9.915068493150784,9.334246575342604,0.0,2.572449315068507,1,1.0
41.69315068493188,1,1,1,0,0,0,0,0,0,8,2,1.364411632607272,4.206849315068439,14.501369863013906,10.915068493150784,9.915068493150784,0.0,1.1727342465753487,1,1.0
32.879452054794456,0,0,0,0,0,0,0,0,0,13,2,3.049138869215242,2.5,17.101369863013588,16.101369863013588,15.101369863013588,0.0,1.0050684931506808,3,1.0
40.77808219178087,1,0,0,0,0,0,0,0,0,7,2,5.2504892367905995,4.9166666666667425,18.58469945355182,11.334246575342377,20.671232876712338,0.0,0.0,1,1.0
42.77808219178087,1,1,0,0,0,0,0,0,0,3,3,3.3333333333333335,2.6666666666666665,22.0,13.0,10.0,0.0,7.0,1,1.0
47.545841754622415,0,1,0,0,0,0,0,0,0,6,2,3.881832472490487,2.5,25.767759562841547,23.767759562841547,23.35406093270467,0.0,1.458620218579238,2,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,11,0,1.4487298314381034,0.0,0.0,0.0,17.438992439553886,0.0,1.831094206153157,1,1.0
28.778082191780868,0,1,0,0,0,0,0,0,1,7,3,2.142074363992151,3.6666666666666665,12.0,5.0,2.6693989071038686,2.6693989071038686,0.09600000000000009,1,1.0
32.02465753424667,0,0,0,0,0,0,1,0,0,9,2,4.603449193635571,2.0,1.0,1.0,23.0,0.0,0.0,5,1.0
58.77808219178087,0,1,0,0,0,0,0,0,0,6,1,6.446764977418449,6.0,30.0,30.0,24.58469945355182,0.0,1.259999999999998,3,1.0
34.77808219178087,0,1,0,0,0,1,0,0,0,12,6,3.931601042992232,0.5,18.0,2.0,15.915068493150784,0.0,2.6799999999999997,6,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,3,0,1.6666666666666667,0.0,0.0,0.0,7.0,1.0,1.995,0,1.0
26.778082191780868,0,0,1,0,0,0,0,0,0,10,2,0.5835159817351723,4.0,9.0,5.0,10.586301369863122,0.0,0.0,1,1.0
29.778082191780868,0,1,0,0,0,0,0,0,0,4,2,1.666835092447002,2.748633879781437,7.502732240437126,0.0,7.502732240437126,0.5863013698631221,0.25200000000000067,0,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,4,0,2.2926940639269446,0.0,0.0,0.0,8.504109589041036,0.0,0.0,1,1.0
40.77808219178087,0,0,0,0,0,0,0,0,0,7,2,2.107826719279631,4.0,19.0,19.0,19.0,0.0,4.7379999999999995,2,1.0
41.77808219178087,0,1,0,0,0,0,0,0,0,10,3,3.4081503106519904,2.6666666666666665,20.0,8.0,15.334246575342377,0.0,3.4800000000000004,3,1.0
23.778082191780868,0,0,1,0,0,0,0,0,0,7,1,2.8465753424658096,5.0,1.0,1.0,2.0,0.0,0.0,4,1.0
22.778082191780868,0,0,0,0,1,0,0,0,0,0,1,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,3,0,7.139726027397273,0.0,0.0,0.0,30.58082191780818,0.0,9.143665753424646,1,1.0
48.35890410958882,0,0,0,0,0,0,0,0,0,2,2,9.29041095890409,3.0,27.58082191780818,27.58082191780818,18.58082191780818,0.0,8.990761643835604,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,5,0,3.0188112882700806,0.0,0.0,0.0,17.753424657534197,0.0,2.680767123287664,1,1.0
39.77808219178087,0,0,0,0,0,0,0,0,0,8,1,3.375,3.0,19.0,19.0,29.0,0.0,0.9860000000000007,2,1.0
42.77808219178087,0,0,1,0,0,0,0,0,0,7,1,2.2802679841305626,3.0,22.0,22.0,16.334246575342377,0.16712328767130202,6.024999999999999,0,1.0
45.80273972602754,0,1,0,0,0,0,0,0,0,40,3,3.243744479377244,3.0,25.02465753424667,4.024657534246671,7.024657534246671,0.0,0.0,17,1.0
60.80273972602754,0,1,0,0,0,0,0,0,0,5,2,5.631917059660191,3.5,38.02465753424667,36.02465753424667,1.358904109589048,0.0,9.250301369863031,3,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,11,0,3.105811540058126,0.0,0.0,0.0,15.41734411258335,0.0,0.0,3,1.0
37.52602739726035,0,0,0,0,0,0,0,0,0,7,1,2.54670580560995,4.0,15.747945205479482,15.747945205479482,15.747945205479482,0.0,1.1651287671232922,1,1.0
37.77808219178087,0,1,0,0,0,0,0,0,0,2,3,3.5,5.333333333333333,12.0,9.0,7.0,0.0,1.984,1,1.0
30.778082191780868,1,1,1,0,0,0,0,0,0,6,4,3.4589041095890707,4.5,6.0,1.0,10.252054794520518,0.0,0.0,3,1.0
48.77808219178087,0,1,0,0,0,0,0,0,0,4,1,5.541608653342337,2.0,24.0,24.0,24.0,0.0,1.8200000000000003,1,1.0
29.778082191780868,1,0,0,0,0,0,0,0,0,6,6,1.5,4.166666666666667,12.0,1.0,9.0,1.0,1.0,0,1.0
41.77808219178087,1,0,0,0,0,0,0,0,0,5,2,2.8838820270977976,4.5,19.0,15.0,14.504109589041036,0.0,0.5760000000000005,1,1.0
36.77808219178087,0,0,0,0,0,0,0,0,0,9,1,2.777446748342729,4.0,15.0,15.0,12.0,0.16712328767130202,0.684000000000001,0,1.0
31.273972602739832,0,1,0,0,0,0,0,0,0,7,3,1.2368900580668196,2.0,9.495890410958964,5.495890410958964,9.082191780822086,0.0,0.8097534246575382,1,1.0
42.77808219178087,0,0,0,0,0,1,0,1,0,7,2,2.5714285714285716,2.5,23.0,20.0,19.0,0.0,2.0,1,1.0
37.77808219178087,0,0,0,0,0,0,0,0,0,6,1,2.695433789954336,3.0,17.0,17.0,16.334246575342377,0.0,0.8599999999999994,1,1.0
33.77808219178087,0,0,0,0,0,0,0,0,0,4,2,4.856390822666356,3.0,12.0,10.0,3.0,0.0,0.3360000000000003,3,1.0
18.778082191780868,0,1,1,1,0,0,0,0,0,6,9,3.7925792848766378,5.0,17.0,0.0,16.586301369863122,0.0,0.7349999999999994,2,1.0
24.778082191780868,0,0,0,0,0,0,0,0,0,5,0,1.6164847668238962,0.0,0.0,0.0,8.586301369863122,0.0,0.5065917808219247,1,1.0
32.77808219178087,0,1,0,0,0,0,0,0,0,9,2,1.5384568039856579,3.0,11.0,8.0,11.669398907103869,0.0,0.41999999999999993,2,1.0
24.863013698629857,0,0,0,0,0,0,0,0,0,2,3,1.2923497267759103,1.0,4.084931506849216,2.084931506849216,2.6696309604010366,0.08493150684921602,1.494920547945184,0,1.0
32.86301369862986,1,0,0,0,0,0,0,0,0,6,4,2.959930883050068,1.75,14.084931506849216,2.084931506849216,10.084931506849216,0.0,1.6593424657534133,1,1.0
30.863013698629857,0,0,0,0,0,0,0,0,0,9,0,1.491019786910177,0.0,0.0,0.0,9.419178082191593,0.0,0.0,1,1.0
30.863013698629857,0,0,0,0,0,0,0,0,0,1,1,8.671232876712338,4.0,9.084931506849216,9.084931506849216,8.671232876712338,0.0,0.4056328767123265,1,1.0
24.778082191780868,0,0,0,0,0,0,0,0,0,7,4,0.6316693935602545,2.5,9.0,3.0,6.502732240437126,0.08493150684921602,0.09600000000000009,0,1.0
32.77808219178087,1,1,0,0,0,0,0,0,0,6,4,1.4451281283529245,4.0,15.0,3.0,11.0,0.0,0.5700000000000003,2,1.0
23.778082191780868,0,0,1,0,0,0,0,0,0,6,1,1.6666666666666667,6.0,0.0,0.0,10.0,1.0,0.0,0,1.0
28.778082191780868,0,0,0,0,0,0,0,0,0,17,2,2.029451834630155,5.0,11.0,6.0,11.418032786885306,0.0,0.0,3,1.0
48.77808219178087,0,1,0,0,0,0,0,0,0,11,5,3.660231100585882,4.6,29.0,12.0,20.753424657534197,0.0,1.248000000000001,2,1.0
44.77808219178087,0,1,0,0,0,0,0,0,0,10,2,2.767123287671211,3.0,22.0,13.0,22.0,0.0,1.1340000000000003,4,1.0
33.77808219178087,1,0,0,0,0,0,0,0,0,7,1,2.774036764941749,4.0,7.0,7.0,10.836065573770384,0.0,0.16500000000000092,3,1.0
21.778082191780868,0,0,1,0,0,0,0,0,0,5,1,2.8356164383561917,1.0,3.0,3.0,9.586301369863122,0.0,3.987901369863059,4,1.0
26.778082191780868,0,1,0,0,0,0,0,0,0,4,4,0.7912081742645114,4.0,9.0,3.0,5.084931506849216,0.0,1.1590000000000025,1,1.0
25.106849315068303,0,1,0,0,0,0,0,0,0,8,1,1.7801369863013576,2.328767123287662,0.0,0.0,10.082191780821859,0.0,0.0,2,1.0
29.778082191780868,0,1,0,0,0,0,0,0,0,4,1,6.822488584474968,3.0,9.0,9.0,9.586301369863122,0.0,0.0,2,1.0
28.778082191780868,0,0,0,0,0,0,1,0,0,8,1,1.4271979564338437,4.0,7.0,7.0,12.0,0.0,0.6600000000000001,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,2,0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1,1.0
32.77808219178087,0,0,1,0,0,0,0,0,0,12,1,1.6495433789954177,4.0,11.0,11.0,12.0,0.0,0.0,1,1.0
22.778082191780868,0,0,1,0,0,0,0,0,0,5,1,1.234701699228981,2.0,3.0,3.0,3.6693989071038686,0.0,0.0,2,1.0
25.778082191780868,0,0,0,0,0,0,0,0,0,10,3,1.425205479452052,2.3333333333333335,4.0,2.0,1.0,0.0,0.0,5,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,6,1,0.4307445667091467,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
28.778082191780868,1,1,1,1,0,0,0,0,0,5,5,2.4339726027397317,2.8,12.0,3.0,12.0,0.0,0.0,1,1.0
29.778082191780868,1,1,1,0,0,0,0,0,0,4,3,0.8334474885845111,1.5010629538138953,5.0,0.16666666666674246,5.0,0.2513661202185631,0.7489999999999997,0,1.0
31.778082191780868,0,1,0,0,0,0,0,0,0,4,2,1.773343813159613,3.5,10.0,7.0,6.753424657534197,0.0,1.33,2,1.0
31.778082191780868,1,0,0,0,0,0,0,0,0,6,4,1.0484255308531754,5.4602739726026925,14.0,3.0,0.030054644808842568,0.41803278688530554,0.8599999999999994,1,1.0
30.120547945205544,0,1,0,0,0,0,0,0,0,5,2,1.3045662100456412,3.0,8.342465753424676,1.3424657534246762,8.927165206976497,0.0,0.0,2,1.0
31.120547945205544,0,1,0,0,0,0,0,0,0,7,3,1.2745917679894774,2.3333333333333335,9.342465753424676,5.342465753424676,10.342465753424676,0.0,0.7471780821917822,1,1.0
35.77808219178087,1,0,0,0,0,0,0,0,0,1,1,5.167123287671302,3.0,10.0,10.0,5.167123287671302,0.0,4.823,1,1.0
32.77808219178087,0,1,1,0,0,0,0,0,0,4,4,0.3333333333334281,2.75,11.0,0.0,11.418032786885306,0.41917808219182007,3.99,0,1.0
36.77808219178087,1,0,1,0,0,0,0,0,0,8,3,2.8545381390822513,2.6666666666666665,15.0,10.0,19.0,0.0,0.0,1,1.0
57.77808219178087,0,1,0,0,0,0,0,0,0,3,2,11.333333333333334,3.0,36.0,34.0,34.0,0.0,0.0,1,1.0
21.778082191780868,0,0,0,0,0,0,0,0,0,3,1,0.6959652668612458,4.0,0.0,0.0,2.252054794520518,0.0,0.0,1,1.0
21.778082191780868,0,0,0,0,0,0,0,0,0,1,1,0.25205479452051804,4.0,0.0,0.0,0.25205479452051804,0.0,0.0,1,1.0
27.778082191780868,0,1,0,0,0,0,0,0,0,2,2,1.7525114155251913,5.0,6.0,0.0,3.83835616438364,1.0846994535518206,0.9900000000000002,0,1.0
51.77808219178087,0,1,0,0,0,1,0,0,0,5,4,5.851506849315092,2.5,29.0,27.0,26.671232876712338,0.0,3.3919999999999995,2,1.0
24.778082191780868,0,0,1,0,0,0,0,0,0,8,1,0.7815068493150648,4.413698630136878,2.586301369863122,2.586301369863122,6.586301369863122,0.0,1.1690000000000005,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,4,0,0.9172355715247704,0.0,0.0,0.0,2.084931506849216,0.0,0.0,2,1.0
45.77808219178087,0,1,0,0,0,0,0,0,0,7,4,3.821917808219171,4.5,28.0,12.0,17.753424657534197,0.0,4.180999999999997,2,1.0
54.77808219178087,1,0,0,0,0,0,0,0,0,7,1,7.263469250264636,4.768672804850667,26.56557377049171,26.56557377049171,25.504109589041036,0.0,1.0340301369862992,4,1.0
16.917426454075894,0,0,0,1,0,0,0,0,0,2,1,1.0,2.0,0.13934426229502606,0.13934426229502606,4.139344262295026,1.139344262295026,1.1383196721311322,0,1.0
29.778082191780868,0,1,0,0,0,0,0,0,0,6,2,1.2911333183621612,3.0,8.0,2.0,9.0,0.0,0.4920000000000009,1,1.0
32.02465753424667,0,1,0,0,0,0,0,0,0,3,1,7.056388951268825,5.0,8.0,8.0,6.4180327868853055,0.0,0.0,2,1.0
40.77808219178087,0,1,0,0,0,0,0,0,0,2,2,7.042465753424722,2.5,19.0,18.0,17.41917808219182,1.0,3.933,0,1.0
27.323287671233174,0,0,1,0,0,0,0,0,0,4,1,0.8757972153604214,3.8306010928961314,5.132637173441253,5.132637173441253,6.216438356164417,1.4605060259002585,1.801610891533814,0,1.0
33.323287671233174,0,0,1,0,0,0,0,0,0,10,1,1.5631506849315202,4.0,11.545205479452079,11.545205479452079,12.878538812785337,0.0,1.4146136986301379,1,1.0
27.323287671233174,0,0,1,0,0,0,0,0,0,6,1,0.6968423285176186,4.0,5.545205479452079,5.545205479452079,6.216438356164417,0.0,1.6704109589041138,2,1.0
30.778082191780868,0,0,0,0,0,0,0,0,0,6,2,2.296036379968617,4.5,14.0,9.0,8.671232876712338,0.0,1.4939999999999998,1,1.0
27.778082191780868,0,0,0,0,0,0,0,0,0,4,1,2.5223182872970824,4.0,6.0,6.0,8.586301369863122,0.0,0.0,1,1.0
26.778082191780868,1,0,0,0,0,0,0,0,0,3,3,5.61278538812788,4.333333333333333,17.0,1.0,16.0,0.0,1.0120000000000005,3,1.0
39.44383561643872,0,0,0,0,0,0,0,0,0,2,0,7.584815480200632,0.0,0.0,0.0,15.084931506849443,0.0,0.0,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,4,0,1.8325922598997408,0.0,0.0,0.0,7.6666666666667425,0.2513661202185631,0.33733333333333704,0,1.0
46.52602739726035,0,1,0,0,0,0,0,0,0,7,1,2.5244939206313575,3.0,20.747945205479482,20.747945205479482,18.167123287671302,0.0,3.0397369863013743,1,1.0
42.52602739726035,0,0,0,0,0,0,0,0,0,13,1,3.6789424588436512,3.0,21.747945205479482,21.747945205479482,21.08219178082186,0.0,0.6434465753424661,5,1.0
30.289011153529373,0,0,1,0,0,0,0,0,0,3,2,1.170309653916244,6.0,12.510928961748732,8.510928961748732,4.510928961748732,0.0,5.00466666666669,1,1.0
26.778082191780868,0,0,0,1,0,0,0,0,0,7,2,1.5596868884539876,3.0,10.0,6.0,7.671232876712338,0.0,1.0009999999999994,1,1.0
29.778082191780868,0,1,0,0,0,0,0,0,0,3,2,2.362247673229073,2.0,7.0,6.0,4.669398907103869,0.0,1.3399999999999999,1,1.0
26.778082191780868,0,1,0,0,0,0,0,0,0,1,1,1.0,1.0,3.0,3.0,1.0,0.0,2.0,1,1.0
24.778082191780868,0,0,0,0,0,0,0,0,0,9,2,1.40758622984097,2.0,6.0,3.0,7.167123287671302,0.0,0.0,2,1.0
31.778082191780868,0,1,1,0,0,0,0,0,0,4,1,2.811303241260532,5.0,4.0,4.0,8.0,0.0,0.5849999999999991,1,1.0
32.02465753424667,0,0,0,0,0,0,0,0,0,2,0,2.70958904109591,0.0,0.0,0.0,2.41917808219182,0.0,0.0,2,1.0
27.778082191780868,0,0,0,0,0,0,0,0,0,11,1,0.9693022749389374,2.832876712328698,6.586301369863122,6.586301369863122,10.0,0.0,0.08999999999999986,1,1.0
26.778082191780868,0,0,1,0,0,0,0,0,0,5,2,1.3830136986301569,2.5,10.0,3.0,7.334246575342377,0.0,2.6639999999999997,2,1.0
29.778082191780868,0,0,0,0,0,0,0,1,0,3,3,2.389041095890434,2.6666666666666665,12.0,8.0,7.41917808219182,0.0,0.8250000000000011,1,1.0
46.77808219178087,0,0,0,0,0,0,0,0,0,24,4,3.1843700875814327,4.25,31.0,26.0,26.66939890710387,0.0,0.1599999999999966,3,1.0
60.77808219178087,1,0,0,0,1,0,0,0,1,14,3,3.8272336466587342,3.6666666666666665,39.0,31.0,30.41917808219182,0.0,1.8490000000000038,3,1.0
50.77808219178087,1,0,0,0,1,0,0,0,0,7,3,5.631833007175471,3.6666666666666665,38.0,31.0,13.504109589041036,0.0,3.3599999999999994,5,1.0
34.77808219178087,0,1,0,1,0,0,0,0,0,4,4,2.9390410958903885,2.75,19.0,9.0,13.753424657534197,0.0,0.8279999999999994,1,1.0
32.77808219178087,0,1,0,0,0,0,0,0,0,2,2,4.58709858522343,2.5,11.0,8.0,10.418032786885306,0.0,0.9150000000000009,1,1.0
36.77808219178087,0,1,0,0,0,0,0,0,0,6,2,2.403462085485368,3.5,15.0,7.0,14.502732240437126,0.0,0.6649999999999991,2,1.0
23.778082191780868,0,0,1,0,0,0,0,0,0,4,2,0.9378415300546408,4.5,6.0,2.0,3.671232876712338,0.16712328767130202,0.17600000000000016,0,1.0
33.77808219178087,0,0,0,0,0,0,1,0,0,5,1,2.167671232876728,4.0,12.0,12.0,12.0,0.0,1.1519999999999992,1,1.0
37.77808219178087,1,0,0,0,0,0,0,0,0,5,4,4.3683090051650195,2.5,18.0,14.0,2.8360655737703837,0.0,4.0,4,1.0
22.698630136986367,0,0,0,0,0,0,0,0,0,1,1,0.25479452054787544,6.0,0.9205479452054988,0.9205479452054988,0.25479452054787544,0.0,0.6643726027397276,1,1.0
24.698630136986367,0,0,1,0,0,0,0,0,0,3,1,0.8068468198717559,4.0,2.9205479452054988,2.9205479452054988,3.591780821917837,0.0,0.6712931506849333,1,1.0
30.175342465753147,0,1,0,0,0,0,0,0,0,9,5,1.090536550473669,2.8,16.397260273972506,5.397260273972506,2.397260273972506,1.3125608204206856,1.0198630136986253,1,1.0
29.92328767123263,0,0,0,0,0,1,0,0,0,7,1,2.6610567514677053,3.0,9.145205479451988,9.145205479451988,12.145205479451988,0.0,0.2550493150684918,2,1.0
25.778082191780868,0,0,0,0,0,0,0,0,0,5,2,0.7336088030541305,4.0,9.0,5.0,8.0,0.0,2.6739999999999995,1,1.0
27.778082191780868,0,1,0,0,0,0,0,0,0,3,2,1.279452054794471,2.0,7.0,6.0,0.16712328767130202,1.167123287671302,2.17,1,1.0
27.778082191780868,0,0,1,0,0,0,0,0,0,2,1,2.70958904109591,4.0,6.0,6.0,5.41917808219182,0.0,0.5800000000000001,1,1.0
